timestamp_us,gyro_x,gyro_y,gyro_z,accel_x,accel_y,accel_z,motor_id,motor_command
512478638,-1.402,1.768,0.183,0.011,-0.011,1.054,2,917
512479583,-1.829,1.768,0.122,-0.032,-0.034,1.061,2,917
512480638,-1.463,2.012,0.305,-0.048,-0.038,1.008,2,917
512481576,-1.159,1.829,0.488,-0.046,-0.027,1.054,2,917
512482638,-0.549,1.585,0.549,-0.021,0.013,1.074,2,917
512483580,-0.305,1.402,0.610,-0.011,0.019,1.004,2,917
512484638,-0.305,1.280,0.915,0.044,0.089,1.063,2,917
512485572,-0.976,1.280,0.854,0.033,0.100,1.042,2,917
512486638,-1.220,1.220,0.427,0.039,0.062,1.016,2,917
512487578,-1.280,1.402,0.061,0.021,0.014,1.053,2,917
512488638,-1.402,1.829,-0.061,-0.023,-0.008,1.032,2,917
512489571,-1.707,1.951,-0.061,-0.042,-0.029,1.024,2,917
512490638,-1.463,1.402,0.427,-0.029,-0.011,1.035,2,917
512491576,-0.976,0.976,0.427,-0.007,-0.014,1.000,2,917
512492638,-0.610,0.915,0.732,-0.017,0.047,1.074,2,917
512493576,-0.488,0.854,0.610,0.025,0.068,1.062,2,917
512494638,-0.854,1.098,0.732,0.050,0.108,1.017,2,917
512495567,-0.915,1.098,0.610,0.040,0.064,1.039,2,917
512496638,-1.159,1.585,0.305,0.037,0.053,1.052,2,917
512497585,-1.768,2.134,0.122,-0.023,-0.014,1.045,2,917
512498638,-1.524,1.951,0.061,-0.042,-0.036,1.060,2,917
512499576,-1.524,1.585,0.000,-0.045,-0.017,0.998,2,917
512500638,-0.976,1.220,0.305,-0.028,-0.034,1.051,2,917
512501584,-0.732,1.037,0.366,-0.031,0.034,1.095,2,917
512502638,-0.549,1.098,0.610,-0.001,0.060,1.019,2,917
512503572,-0.427,1.159,0.610,0.040,0.102,1.017,2,917
512504638,-1.037,1.037,0.366,0.044,0.061,1.007,2,917
512505575,-1.463,1.707,0.183,0.026,0.028,1.037,2,917
512506638,-1.829,1.829,0.427,-0.004,0.003,1.070,2,917
512507572,-2.134,2.195,0.549,-0.028,-0.024,1.013,2,917
512508638,-2.012,1.951,0.427,-0.043,-0.032,1.023,2,917
512509584,-1.463,1.585,0.366,-0.045,-0.046,1.088,2,917
512510638,-0.610,1.098,0.549,-0.008,0.026,0.998,2,917
512511572,-0.488,0.915,0.732,0.021,0.093,1.064,2,917
512512638,-0.366,0.915,0.427,0.050,0.089,1.035,2,917
512513575,-0.732,0.793,0.488,0.056,0.069,1.021,2,917
512514638,-1.220,1.585,0.305,0.026,0.051,1.059,2,917
512515572,-1.524,1.829,0.244,0.013,0.021,1.035,2,917
512516638,-1.951,2.134,0.305,-0.027,0.021,1.010,2,917
512517572,-1.707,1.890,0.061,-0.041,-0.049,1.048,2,917
512518638,-1.037,1.220,0.305,-0.042,-0.029,1.017,2,917
512519572,-0.671,1.159,0.854,-0.022,0.016,1.061,2,917
512520638,-0.488,1.037,0.915,0.011,0.061,1.068,2,917
512521572,-0.610,0.976,0.854,0.031,0.076,1.011,2,917
512522638,-0.732,0.793,0.549,0.057,0.078,1.030,2,917
512523584,-0.915,1.220,0.366,0.040,0.076,1.056,2,917
512524638,-1.524,1.890,0.305,0.004,0.022,1.034,2,917
512525747,-1.463,1.890,-0.122,-0.016,-0.039,1.059,2,917
512526289,-1.463,1.890,-0.122,-0.016,-0.039,1.059,2,926
512527366,-1.585,1.951,0.305,-0.045,-0.038,1.048,2,926
512528638,-1.280,1.524,0.793,-0.057,0.017,1.078,2,926
512529581,-0.915,1.037,0.732,-0.021,0.031,0.998,2,926
512530640,-0.793,0.793,0.793,0.032,0.066,1.036,2,926
512531575,-0.732,1.098,0.366,0.048,0.092,1.025,2,926
512532640,-1.402,1.402,0.183,0.051,0.063,1.022,2,926
512533575,-1.524,1.646,0.244,0.022,0.040,1.055,2,926
512534640,-1.951,1.829,0.122,0.001,0.017,1.016,2,926
512535574,-1.585,1.890,0.305,-0.042,-0.050,1.025,2,926
512536640,-1.341,1.707,0.183,-0.066,-0.020,1.090,2,926
512537577,-1.402,1.463,0.549,-0.049,-0.010,1.017,2,926
512538640,-0.732,0.854,0.732,0.009,0.039,1.086,2,926
512539577,-0.793,0.915,0.732,0.030,0.073,1.038,2,926
512540640,-0.976,0.976,0.549,0.044,0.100,1.019,2,926
512541571,-1.220,1.280,0.549,0.056,0.087,1.060,2,926
512542640,-1.280,1.707,0.549,0.038,0.060,1.022,2,926
512543580,-1.220,1.890,0.183,0.015,0.012,1.009,2,926
512544640,-1.646,1.890,0.183,-0.043,-0.032,1.030,2,926
512545575,-1.463,1.890,0.488,-0.062,-0.040,1.035,2,926
512546640,-1.220,1.768,0.854,-0.041,0.021,1.067,2,926
512547667,-0.976,1.463,0.854,-0.006,0.010,1.031,2,926
512548193,-0.549,1.159,0.854,0.001,0.076,1.016,2,926
512549707,-0.427,0.793,0.610,0.040,0.073,1.064,2,926
512550230,-0.793,0.976,0.427,0.046,0.106,1.026,2,926
512551700,-1.280,1.524,0.122,0.029,0.031,1.055,2,926
512552209,-1.280,1.524,0.122,0.029,0.031,1.055,2,926
512553699,-1.646,2.012,0.122,-0.037,-0.036,1.016,2,926
512554211,-1.707,1.646,0.122,-0.056,-0.032,1.072,2,926
512555699,-1.341,1.463,0.366,-0.054,-0.008,1.005,2,926
512556208,-1.098,1.037,0.488,-0.004,-0.015,1.031,2,926
512557699,-0.915,0.854,0.610,0.041,0.066,1.044,2,926
512558211,-0.732,1.037,0.732,0.041,0.066,1.044,2,926
512559699,-0.671,1.402,0.488,0.064,0.066,1.045,2,926
512560208,-0.671,1.402,0.488,0.064,0.066,1.045,2,926
512561699,-1.341,1.890,0.244,0.001,-0.007,1.012,2,926
512562211,-1.402,2.012,0.183,-0.026,0.000,1.050,2,926
512563699,-1.768,1.951,0.305,-0.060,-0.034,1.016,2,926
512564208,-1.524,1.768,0.305,-0.050,-0.016,1.035,2,926
512565700,-0.915,1.280,0.671,-0.041,0.032,1.020,2,926
512566211,-0.915,1.280,0.671,-0.041,0.032,1.020,2,926
512567699,-0.305,1.159,0.732,0.058,0.105,1.068,2,926
512568211,-0.610,1.159,0.854,0.059,0.083,1.040,2,926
512569699,-0.793,1.524,0.244,0.048,0.053,1.031,2,926
512570211,-1.220,1.768,0.183,0.027,0.018,1.046,2,926
512571699,-1.646,2.134,0.183,-0.038,-0.029,1.032,2,926
512572209,-1.646,2.134,0.183,-0.038,-0.029,1.032,2,926
512573699,-1.402,1.524,0.610,-0.049,-0.052,1.009,2,926
512574211,-1.402,1.524,0.610,-0.049,-0.052,1.009,2,926
512575699,-0.793,0.976,0.549,0.004,0.037,1.080,2,926
512576208,-0.671,0.915,0.366,0.032,0.099,1.026,2,926
512577443,-0.732,0.976,0.610,0.061,0.091,1.030,2,926
512578638,-1.280,1.220,0.183,0.023,0.062,1.009,2,936
512579696,-1.707,1.890,0.183,0.011,-0.001,1.035,2,936
512580225,-1.707,1.890,0.183,0.011,-0.001,1.035,2,936
512581228,-2.073,2.073,0.305,-0.038,0.003,1.039,2,936
512582698,-1.402,1.829,0.549,-0.055,-0.029,1.062,2,936
512583210,-0.854,1.463,0.549,-0.052,-0.013,1.059,2,936
512584700,-0.427,1.098,0.915,-0.004,0.031,1.006,2,936
512585216,-0.305,0.915,0.854,0.017,0.068,1.039,2,936
512586700,-0.488,1.402,0.671,0.062,0.061,1.031,2,936
512587216,-0.488,1.402,0.671,0.062,0.061,1.031,2,936
512588700,-1.220,1.829,0.549,0.035,0.024,1.042,2,936
512589211,-1.280,1.768,-0.061,-0.014,0.033,1.003,2,936
512590700,-1.463,1.890,0.000,-0.037,-0.056,1.029,2,936
512591210,-1.463,1.768,0.183,-0.078,-0.014,1.051,2,936
512592701,-0.732,0.854,0.793,-0.028,0.027,1.085,2,936
512593216,-0.732,0.854,0.793,-0.028,0.027,1.085,2,936
512594700,-0.366,0.732,0.732,0.045,0.083,1.012,2,936
512595216,-0.549,0.854,0.549,0.044,0.059,1.044,2,936
512596700,-0.732,1.280,0.244,0.061,0.087,1.038,2,936
512597216,-1.220,1.707,0.000,0.037,0.046,1.017,2,936
512598700,-1.646,1.890,0.000,-0.022,-0.038,1.038,2,936
512599209,-1.646,1.890,0.000,-0.022,-0.038,1.038,2,936
512600700,-1.280,1.585,0.366,-0.048,-0.028,1.062,2,936
512601210,-1.280,1.585,0.366,-0.048,-0.028,1.062,2,936
512602700,-0.915,0.915,0.671,-0.009,0.018,1.018,2,936
512603209,-0.732,0.671,0.976,0.023,0.065,1.097,2,936
512604700,-0.793,0.976,0.610,0.037,0.076,1.040,2,936
512605210,-0.732,1.159,0.183,0.061,0.089,1.029,2,936
512606700,-1.037,1.890,-0.183,0.018,0.038,1.000,2,936
512607209,-1.037,1.890,-0.183,0.018,0.038,1.000,2,936
512608700,-1.890,1.890,-0.122,-0.064,-0.021,1.040,2,936
512609209,-1.220,1.768,0.305,-0.065,-0.038,1.017,2,936
512610700,-1.341,1.646,0.671,-0.052,0.004,1.072,2,936
512611210,-0.915,1.098,0.610,-0.022,0.022,1.065,2,936
512612700,-0.671,0.915,0.610,0.040,0.076,1.051,2,936
512613209,-0.671,0.915,0.610,0.040,0.076,1.051,2,936
512614700,-1.037,1.280,0.366,0.054,0.067,1.011,2,936
512615216,-1.037,1.280,0.366,0.054,0.067,1.011,2,936
512616700,-1.220,2.012,0.061,-0.008,-0.020,1.035,2,936
512617210,-1.280,2.317,0.000,-0.060,-0.008,1.030,2,936
512618700,-1.402,2.134,0.183,-0.057,-0.048,1.038,2,936
512619216,-1.463,1.646,0.366,-0.065,0.004,1.018,2,936
512620700,-0.976,0.915,0.549,0.002,0.032,1.092,2,936
512621216,-0.976,0.915,0.549,0.002,0.032,1.092,2,936
512622700,-0.915,1.037,0.610,0.070,0.094,1.035,2,936
512623216,-0.976,1.220,0.549,0.059,0.087,1.043,2,936
512624725,-0.854,1.463,0.183,0.044,0.052,1.010,2,936
512625234,-1.280,1.768,0.061,0.002,0.003,1.030,2,936
512626481,-1.402,2.012,-0.183,-0.046,0.005,1.039,2,936
512627638,-1.463,2.012,0.427,-0.064,-0.001,1.058,2,946
512628624,-0.854,1.280,0.549,-0.022,-0.022,1.050,2,946
512629638,-0.854,1.159,0.610,-0.032,0.007,1.013,2,946
512630582,-0.732,0.976,0.671,0.021,0.053,1.053,2,946
512631639,-0.610,1.037,0.671,0.059,0.103,1.061,2,946
512632578,-0.488,1.098,0.488,0.061,0.073,1.022,2,946
512633640,-1.098,1.768,0.000,0.020,0.028,1.040,2,946
512634572,-1.524,2.256,-0.122,-0.033,0.007,1.002,2,946
512635640,-1.524,2.073,0.244,-0.046,-0.023,1.052,2,946
512636584,-1.463,1.890,0.305,-0.062,-0.013,1.007,2,946
512637640,-0.915,1.585,0.488,-0.050,-0.043,1.039,2,946
512638672,-0.976,1.159,0.732,-0.047,0.015,1.105,2,946
512639206,-0.976,0.976,0.610,0.008,0.052,1.020,2,946
512640699,-1.037,1.037,0.427,0.070,0.094,1.060,2,946
512641208,-1.037,1.037,0.427,0.070,0.094,1.060,2,946
512642699,-1.341,1.585,-0.061,0.021,0.036,1.040,2,946
512643211,-1.159,1.951,0.122,0.008,0.015,1.028,2,946
512644699,-1.768,1.829,0.183,-0.054,-0.012,1.011,2,946
512645208,-1.463,1.951,0.366,-0.050,-0.032,1.052,2,946
