timestamp_us,gyro_x,gyro_y,gyro_z,accel_x,accel_y,accel_z,motor_id,motor_command
207296198,-1.646,-0.549,1.037,0.160,0.062,1.248,3,1100
207297701,-1.890,1.951,1.098,0.010,0.006,0.983,3,1100
207298225,-1.646,4.024,0.671,-0.159,-0.029,1.092,3,1100
207299697,-0.366,4.268,-0.305,-0.200,-0.011,0.991,3,1100
207300213,-0.366,4.268,-0.305,-0.200,-0.011,0.991,3,1100
207301695,-0.244,0.244,0.366,0.067,0.056,0.988,3,1100
207302206,-0.610,-1.341,0.305,0.156,0.086,1.118,3,1100
207303694,-0.915,-1.524,0.488,0.191,0.037,0.977,3,1100
207304203,-1.768,-0.488,0.732,0.154,0.065,1.182,3,1100
207305694,-1.524,3.902,0.183,-0.152,-0.039,1.128,3,1100
207306203,-1.524,3.902,0.183,-0.152,-0.039,1.128,3,1100
207307694,-0.061,3.902,-0.183,-0.205,0.011,0.992,3,1100
207308209,0.000,2.256,0.000,-0.205,0.011,0.992,3,1100
207309694,-0.366,0.183,0.244,0.070,0.065,1.035,3,1100
207310209,-1.098,-1.585,0.244,0.158,0.068,1.056,3,1100
207311694,-1.524,-1.646,0.366,0.193,0.037,1.033,3,1100
207312209,-2.012,-0.427,0.976,0.155,0.065,1.152,3,1100
207313694,-1.402,3.598,0.549,-0.148,-0.046,1.113,3,1100
207314203,-1.402,3.598,0.549,-0.148,-0.046,1.113,3,1100
207315694,-0.366,4.390,-0.366,-0.218,0.012,1.028,3,1100
207316209,-0.061,2.744,-0.122,-0.046,0.079,0.937,3,1100
207317694,-0.732,0.244,0.000,0.047,0.070,1.079,3,1100
207318212,-1.159,-1.402,0.122,0.158,0.049,0.969,3,1100
207319694,-1.768,-0.732,0.976,0.162,0.054,1.066,3,1100
207320203,-1.768,-0.732,0.976,0.162,0.054,1.066,3,1100
207321694,-1.768,3.537,0.549,-0.144,-0.042,1.112,3,1100
207322203,-0.915,4.573,-0.183,-0.144,-0.042,1.112,3,1100
207323694,-0.427,4.268,-0.366,-0.207,0.002,1.006,3,1100
207324209,-0.244,2.622,0.000,-0.051,0.083,0.934,3,1100
207325694,-1.098,-1.524,0.366,0.071,0.079,1.111,3,1100
207326203,-1.098,-1.524,0.366,0.145,0.049,0.936,3,1100
207327694,-1.768,-0.549,0.732,0.164,0.066,1.045,3,1100
207328203,-1.768,-0.549,0.732,0.164,0.066,1.045,3,1100
207329694,-1.585,3.415,0.549,-0.127,-0.053,1.069,3,1100
207330209,-1.037,4.573,0.000,-0.217,-0.039,0.924,3,1100
207331694,-1.037,4.329,-0.183,-0.202,0.007,1.002,3,1100
207332203,-0.488,2.988,0.000,-0.069,0.082,0.932,3,1100
207333694,-0.976,-1.524,0.122,0.142,0.031,0.909,3,1100
207334209,-0.976,-1.524,0.122,0.142,0.031,0.909,3,1100
207335694,-1.707,-0.732,1.098,0.178,0.057,0.998,3,1100
207336207,-2.073,1.280,1.098,0.049,0.028,1.185,3,1100
207337694,-1.524,3.171,0.549,-0.118,-0.042,1.061,3,1100
207338203,-1.098,4.451,-0.183,-0.207,-0.057,0.932,3,1100
207339694,-0.183,3.293,-0.061,-0.080,0.062,0.928,3,1100
207340209,-0.183,3.293,-0.061,-0.080,0.062,0.928,3,1100
207341704,-0.915,-1.159,0.122,0.144,0.037,0.890,3,1100
207342223,-0.915,-1.707,0.366,0.144,0.037,0.890,3,1100
207343697,-1.463,-0.854,0.854,0.160,0.073,0.963,3,1100
207344217,-1.951,1.220,0.854,0.071,0.033,1.208,3,1100
