timestamp_us,gyro_x,gyro_y,gyro_z,accel_x,accel_y,accel_z,motor_id,motor_command
260952639,-1.280,1.220,0.610,0.016,0.033,1.032,255,107
260953392,-1.159,1.220,0.610,-0.009,0.030,1.050,255,107
260954638,-0.976,1.402,0.488,0.009,0.023,1.021,255,107
260955381,-0.854,1.463,0.305,0.028,0.050,1.025,255,107
260956638,-0.976,1.707,0.488,0.009,0.058,1.035,255,107
260957371,-0.976,1.768,0.427,-0.005,0.026,1.055,255,107
260958639,-0.976,1.951,0.305,-0.045,0.030,1.035,255,107
260959375,-1.159,1.951,0.549,-0.022,0.021,1.032,255,107
260960639,-1.402,1.524,0.732,0.003,0.023,1.035,255,107
260961379,-1.402,1.524,0.732,0.003,0.023,1.035,255,107
260962639,-1.646,1.707,0.488,-0.019,-0.008,1.039,255,107
260963354,-1.463,1.829,0.427,-0.025,0.015,1.039,255,107
260964638,-1.159,1.463,0.610,0.016,0.032,1.044,255,107
260965374,-1.098,0.915,0.732,0.027,0.016,1.048,255,107
260966639,-0.976,0.915,0.610,-0.016,0.029,1.023,255,107
260967368,-0.488,1.037,0.488,-0.006,0.029,1.030,255,107
260968638,-0.671,1.524,0.549,0.003,0.049,1.038,255,107
260969374,-1.098,1.463,0.610,-0.001,0.053,1.015,255,107
260970639,-1.098,1.585,0.488,0.003,0.033,1.042,255,107
260971414,-1.341,1.646,0.244,-0.010,0.029,1.041,255,107
260972639,-1.524,1.646,0.183,0.015,0.035,1.044,255,107
260973393,-1.402,1.890,0.488,0.002,0.013,1.040,255,107
260974638,-1.463,1.646,0.366,-0.009,0.004,1.043,255,107
260975377,-1.463,1.646,0.366,-0.009,0.004,1.043,255,107
260976639,-1.341,1.463,0.305,-0.001,0.019,1.039,255,107
260977371,-1.037,1.585,0.610,-0.001,0.021,1.041,255,107
260978639,-0.793,1.524,0.427,-0.017,0.033,1.052,255,107
260979367,-0.610,1.524,0.366,-0.024,0.031,1.020,255,107
260980638,-0.915,1.524,0.549,-0.022,0.052,1.023,255,107
260981716,-1.159,1.220,0.610,0.004,0.050,1.039,255,107
260982641,-1.220,1.098,0.732,0.007,0.050,1.036,255,116
260983408,-1.220,1.159,0.488,0.020,0.031,1.042,255,116
260984638,-1.463,1.341,0.732,0.014,0.032,1.041,255,116
260985381,-1.524,1.280,0.610,0.002,0.021,1.040,255,116
260986639,-1.646,1.159,0.366,0.023,0.013,1.043,255,116
260987380,-1.463,1.646,0.488,0.023,0.009,1.031,255,116
260988639,-1.341,1.768,0.366,0.016,0.023,1.042,255,116
260989374,-1.037,1.768,0.488,-0.000,-0.005,1.041,255,116
260990639,-1.037,2.195,0.366,-0.030,0.029,1.040,255,116
260991387,-0.610,2.195,0.427,-0.022,0.032,1.042,255,116
260992638,-0.488,1.890,0.488,-0.039,0.066,1.030,255,116
260993380,-0.488,1.341,0.366,-0.030,0.059,1.036,255,116
260994639,-1.159,1.037,0.305,0.001,0.045,1.026,255,116
260995443,-1.585,0.793,0.427,0.006,0.053,1.042,255,116
260996639,-1.524,0.671,0.122,0.010,0.029,1.039,255,116
260997392,-1.768,0.732,-0.122,0.011,0.020,1.052,255,116
260998638,-1.646,0.915,0.000,0.042,0.009,1.029,255,116
260999379,-1.585,1.341,0.305,0.051,0.012,1.041,255,116
261000639,-1.220,1.707,0.427,0.026,-0.008,1.037,255,116
261001379,-1.341,2.073,0.305,0.011,-0.014,1.036,255,116
261002638,-0.366,2.195,0.305,-0.015,0.041,1.030,255,116
261003382,-0.549,1.951,0.366,-0.044,0.034,1.047,255,116
261004639,-0.671,1.829,0.488,-0.064,0.057,1.023,255,116
261005380,-0.610,1.646,0.488,-0.026,0.059,1.027,255,116
261006639,-0.793,1.707,0.488,-0.015,0.079,1.033,255,116
261007376,-1.341,1.220,0.061,-0.020,0.025,1.038,255,116
261008639,-1.280,0.793,0.366,0.026,0.029,1.025,255,116
261009377,-1.280,0.793,0.366,0.026,0.029,1.025,255,116
261010639,-1.524,0.793,0.244,0.015,-0.017,1.033,255,116
261011383,-1.463,1.098,0.061,0.017,0.003,1.051,255,116
261012638,-0.915,1.402,0.305,0.031,0.023,1.035,255,116
